direction,slice,function,base,test
better,coreutils::O2::comm,writeline,0.3333333333333333,0.6666666666666666
better,coreutils::O2::cp,copy,0.1,0.2
better,coreutils::O2::cp,copy_internal,0.08,0.09
better,coreutils::O2::cp,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2::cp,create_hole,0.1111111111111111,0.2222222222222222
better,coreutils::O2::cp,decode_preserve_arg,0.0,0.1111111111111111
better,coreutils::O2::cp,do_copy,0.09375,0.1875
better,coreutils::O2::cp,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::cp,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::cp,main,0.23076923076923078,0.38461538461538464
better,coreutils::O2::cp,make_dir_parents_private,0.14285714285714285,0.21428571428571427
better,coreutils::O2::cp,restorecon,0.2,0.3
better,coreutils::O2::cp,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::cp,set_file_security_ctx,0.0,0.16666666666666666
better,coreutils::O2::cp,sparse_copy,0.2916666666666667,0.3333333333333333
better,coreutils::O2::cp,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::csplit,close_output_file,0.0,0.2
better,coreutils::O2::csplit,create_output_file,0.0,0.25
better,coreutils::O2::cut,cut_bytes,0.0,0.25
better,coreutils::O2::cut,cut_fields,0.0,0.07692307692307693
better,coreutils::O2::date,main,0.21621621621621623,0.24324324324324326
better,coreutils::O2::dd,ifstat,0.3333333333333333,0.6666666666666666
better,coreutils::O2::dd,main,0.08771929824561403,0.10526315789473684
better,coreutils::O2::dd,parse_symbols,0.2857142857142857,0.42857142857142855
better,coreutils::O2::dd,process_signals,0.0,0.3333333333333333
better,coreutils::O2::df,find_mount_point,0.08333333333333333,0.25
better,coreutils::O2::df,get_dev,0.17073170731707318,0.21951219512195122
better,coreutils::O2::df,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::df,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::df,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::dir,calculate_columns,0.0,0.058823529411764705
better,coreutils::O2::dir,extract_dirs_from_files,0.0,0.08333333333333333
better,coreutils::O2::dir,file_escape,0.14285714285714285,0.2857142857142857
better,coreutils::O2::dir,file_failure,0.25,0.5
better,coreutils::O2::dir,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::dir,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::dir,print_dir,0.2,0.26666666666666666
better,coreutils::O2::dir,process_signals,0.0,0.3333333333333333
better,coreutils::O2::dir,quote_name,0.15789473684210525,0.21052631578947367
better,coreutils::O2::dir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::dircolors,dc_parse_stream,0.2,0.26666666666666666
better,coreutils::O2::du,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::du,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::du,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::echo,main,0.15384615384615385,0.23076923076923078
better,coreutils::O2::env,list_signal_handling,0.0,0.4
better,coreutils::O2::env,main,0.08108108108108109,0.10810810810810811
better,coreutils::O2::env,parse_block_signal_params,0.16666666666666666,0.3333333333333333
better,coreutils::O2::expand,next_file,0.0,0.2
better,coreutils::O2::expr,main,0.16666666666666666,0.3333333333333333
better,coreutils::O2::fmt,fmt,0.0,0.125
better,coreutils::O2::fmt,get_line,0.18181818181818182,0.2727272727272727
better,coreutils::O2::fmt,get_prefix,0.0,0.2
better,coreutils::O2::fmt,get_space,0.3333333333333333,0.6666666666666666
better,coreutils::O2::getlimits,main,0.008547008547008548,0.017094017094017096
better,coreutils::O2::ginstall,copy,0.1,0.2
better,coreutils::O2::ginstall,copy_internal,0.08,0.09
better,coreutils::O2::ginstall,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2::ginstall,create_hole,0.1111111111111111,0.2222222222222222
better,coreutils::O2::ginstall,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::ginstall,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::ginstall,mkancesdirs_safe_wd,0.2,0.3
better,coreutils::O2::ginstall,restorecon,0.2,0.3
better,coreutils::O2::ginstall,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::ginstall,set_file_security_ctx,0.0,0.16666666666666666
better,coreutils::O2::ginstall,sparse_copy,0.2916666666666667,0.3333333333333333
better,coreutils::O2::ginstall,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::groups,print_group_list,0.3333333333333333,0.4166666666666667
better,coreutils::O2::head,head_lines,0.25,0.375
better,coreutils::O2::head,main,0.12,0.16
better,coreutils::O2::hostid,main,0.25,0.5
better,coreutils::O2::id,print_group_list,0.3333333333333333,0.4166666666666667
better,coreutils::O2::libstdbuf,apply_mode,0.1,0.2
better,coreutils::O2::ln,do_link,0.16666666666666666,0.2777777777777778
better,coreutils::O2::ln,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::ln,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::ln,main,0.25,0.3
better,coreutils::O2::ln,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::logname,main,0.3333333333333333,0.6666666666666666
better,coreutils::O2::ls,calculate_columns,0.0,0.058823529411764705
better,coreutils::O2::ls,extract_dirs_from_files,0.0,0.08333333333333333
better,coreutils::O2::ls,file_escape,0.14285714285714285,0.2857142857142857
better,coreutils::O2::ls,file_failure,0.25,0.5
better,coreutils::O2::ls,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::ls,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::ls,print_dir,0.2,0.26666666666666666
better,coreutils::O2::ls,process_signals,0.0,0.3333333333333333
better,coreutils::O2::ls,quote_name,0.15789473684210525,0.21052631578947367
better,coreutils::O2::ls,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::make-prime-list,main,0.10526315789473684,0.15789473684210525
better,coreutils::O2::mkdir,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::mkdir,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::mkdir,restorecon,0.2,0.3
better,coreutils::O2::mkdir,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::mkdir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::mkfifo,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::mkfifo,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::mkfifo,restorecon,0.2,0.3
better,coreutils::O2::mkfifo,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::mkfifo,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::mknod,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::mknod,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::mknod,restorecon,0.2,0.3
better,coreutils::O2::mknod,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::mknod,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::mv,copy,0.1,0.2
better,coreutils::O2::mv,copy_internal,0.08,0.09
better,coreutils::O2::mv,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2::mv,create_hole,0.1111111111111111,0.2222222222222222
better,coreutils::O2::mv,excise,0.0,0.09090909090909091
better,coreutils::O2::mv,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::mv,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::mv,restorecon,0.2,0.3
better,coreutils::O2::mv,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2::mv,set_file_security_ctx,0.0,0.16666666666666666
better,coreutils::O2::mv,sparse_copy,0.2916666666666667,0.3333333333333333
better,coreutils::O2::mv,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::nice,main,0.0625,0.125
better,coreutils::O2::nohup,main,0.09523809523809523,0.14285714285714285
better,coreutils::O2::numfmt,process_line,0.09090909090909091,0.18181818181818182
better,coreutils::O2::paste,paste_serial,0.2222222222222222,0.3333333333333333
better,coreutils::O2::pathchk,main,0.13793103448275862,0.20689655172413793
better,coreutils::O2::pinky,print_entry,0.03125,0.0625
better,coreutils::O2::pr,init_header,0.18181818181818182,0.2727272727272727
better,coreutils::O2::pr,main,0.6666666666666666,0.8333333333333334
better,coreutils::O2::printf,main,0.3157894736842105,0.42105263157894735
better,coreutils::O2::readlink,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::readlink,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::readlink,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::realpath,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::realpath,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::realpath,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::rm,excise,0.0,0.09090909090909091
better,coreutils::O2::rm,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::rm,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::rm,main,0.10526315789473684,0.15789473684210525
better,coreutils::O2::rm,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::rmdir,main,0.18181818181818182,0.36363636363636365
better,coreutils::O2::seq,main,0.19047619047619047,0.21428571428571427
better,coreutils::O2::shred,do_wipefd,0.27586206896551724,0.3793103448275862
better,coreutils::O2::shred,main,0.2,0.3
better,coreutils::O2::shuf,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::shuf,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::shuf,main,0.0958904109589041,0.1095890410958904
better,coreutils::O2::shuf,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::sleep,main,0.14285714285714285,0.2857142857142857
better,coreutils::O2::sort,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::sort,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::sort,main,0.1,0.11
better,coreutils::O2::sort,merge,0.15384615384615385,0.19230769230769232
better,coreutils::O2::sort,sequential_sort,0.18181818181818182,0.2727272727272727
better,coreutils::O2::sort,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::sort,write_line,0.0,0.125
better,coreutils::O2::sort,xfclose,0.0,0.5
better,coreutils::O2::split,create,0.14285714285714285,0.2857142857142857
better,coreutils::O2::split,cwrite,0.25,0.5
better,coreutils::O2::split,main,0.09876543209876543,0.1111111111111111
better,coreutils::O2::stat,default_format,0.0,0.6
better,coreutils::O2::stat,find_bind_mount,0.14285714285714285,0.42857142857142855
better,coreutils::O2::stat,find_mount_point,0.08333333333333333,0.25
better,coreutils::O2::stdbuf,main,0.16666666666666666,0.20833333333333334
better,coreutils::O2::stty,apply_settings,0.07142857142857142,0.14285714285714285
better,coreutils::O2::stty,display_speed,0.0,0.125
better,coreutils::O2::stty,main,0.25,0.3
better,coreutils::O2::tac,main,0.16666666666666666,0.25
better,coreutils::O2::tail,check_fspec,0.0,0.06666666666666667
better,coreutils::O2::tail,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::tail,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::tail,main,0.06382978723404255,0.1276595744680851
better,coreutils::O2::tail,recheck,0.0,0.03125
better,coreutils::O2::tail,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::tee,tee_files,0.07142857142857142,0.14285714285714285
better,coreutils::O2::test,binary_operator,0.0,0.13043478260869565
better,coreutils::O2::test,main,0.25,0.5
better,coreutils::O2::test,unary_operator,0.0,0.1111111111111111
better,coreutils::O2::timeout,main,0.21428571428571427,0.2857142857142857
better,coreutils::O2::timeout,settimeout,0.16666666666666666,0.3333333333333333
better,coreutils::O2::touch,main,0.15789473684210525,0.2631578947368421
better,coreutils::O2::truncate,main,0.2222222222222222,0.2777777777777778
better,coreutils::O2::unexpand,main,0.16666666666666666,0.2777777777777778
better,coreutils::O2::unexpand,next_file,0.0,0.2
better,coreutils::O2::uniq,main,0.16666666666666666,0.2
better,coreutils::O2::vdir,calculate_columns,0.0,0.058823529411764705
better,coreutils::O2::vdir,extract_dirs_from_files,0.0,0.08333333333333333
better,coreutils::O2::vdir,file_escape,0.14285714285714285,0.2857142857142857
better,coreutils::O2::vdir,file_failure,0.25,0.5
better,coreutils::O2::vdir,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::vdir,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::vdir,print_dir,0.2,0.26666666666666666
better,coreutils::O2::vdir,process_signals,0.0,0.3333333333333333
better,coreutils::O2::vdir,quote_name,0.15789473684210525,0.21052631578947367
better,coreutils::O2::vdir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::wc,main,0.09375,0.125
better,coreutils::O2::wc,wc,0.20512820512820512,0.2564102564102564
better,coreutils::O2::who,print_user,0.06666666666666667,0.1
better,coreutils::O2::whoami,main,0.25,0.5
better,coreutils::O2::yes,main,0.07692307692307693,0.15384615384615385
better,diffutils::O0::cmp,main,0.7142857142857143,0.8571428571428571
better,diffutils::O0::diff,do_printf_spec,0.6666666666666666,0.7333333333333333
better,diffutils::O0::diff,format_group,0.4166666666666667,0.6666666666666666
better,diffutils::O0::diff,pr_context_hunk,0.5833333333333334,0.6666666666666666
better,diffutils::O0::diff,pr_unidiff_hunk,0.5,0.5714285714285714
better,diffutils::O0::diff,print_1_line_nl,0.4444444444444444,0.5555555555555556
better,diffutils::O0::diff,print_context_function,0.5,0.75
better,diffutils::O0::diff,print_context_header,0.0,0.3333333333333333
better,diffutils::O0::diff,print_context_script,0.0,0.3333333333333333
better,diffutils::O0::diff,print_half_line,0.5,0.5625
better,diffutils::O0::diff,print_ifdef_lines,0.3,0.4
better,diffutils::O0::diff,read_files,0.6,0.8
better,diffutils::O0::diff,setup_output,0.0,0.3333333333333333
better,diffutils::O0::diff3,dotlines,0.3333333333333333,0.6666666666666666
better,diffutils::O0::diff3,main,0.5,0.55
better,diffutils::O0::diff3,output_diff3,0.5263157894736842,0.5789473684210527
better,diffutils::O0::diff3,output_diff3_edscript,0.2857142857142857,0.5
better,diffutils::O0::diff3,output_diff3_merge,0.375,0.625
better,diffutils::O0::diff3,read_diff,0.7647058823529411,0.8235294117647058
better,diffutils::O0::sdiff,ck_fread,0.5,0.75
better,diffutils::O0::sdiff,ck_fwrite,0.3333333333333333,0.6666666666666666
better,diffutils::O0::sdiff,main,0.5263157894736842,0.5789473684210527
better,diffutils::O2-noinline::cmp,main,0.14285714285714285,0.2857142857142857
better,diffutils::O2-noinline::diff,check_color_output,0.0,0.5
better,diffutils::O2-noinline::diff,do_printf_spec,0.13333333333333333,0.2
better,diffutils::O2-noinline::diff,format_group,0.25,0.3333333333333333
better,diffutils::O2-noinline::diff,print_1_line_nl,0.09090909090909091,0.18181818181818182
better,diffutils::O2-noinline::diff,print_context_function,0.25,0.5
better,diffutils::O2-noinline::diff,print_context_header,0.0,0.3333333333333333
better,diffutils::O2-noinline::diff,print_context_script,0.0,0.3333333333333333
better,diffutils::O2-noinline::diff,print_ifdef_lines,0.2,0.3
better,diffutils::O2-noinline::diff,process_signals,0.0,0.3333333333333333
better,diffutils::O2-noinline::diff,setup_output,0.0,0.3333333333333333
better,diffutils::O2-noinline::diff,sip,0.0,0.25
better,diffutils::O2-noinline::diff3,dotlines,0.16666666666666666,0.5
better,diffutils::O2-noinline::diff3,main,0.25,0.3
better,diffutils::O2-noinline::diff3,output_diff3,0.15789473684210525,0.21052631578947367
better,diffutils::O2-noinline::diff3,output_diff3_edscript,0.07142857142857142,0.14285714285714285
better,diffutils::O2-noinline::diff3,output_diff3_merge,0.125,0.3125
better,diffutils::O2-noinline::diff3,read_diff,0.3125,0.375
better,diffutils::O2-noinline::diff3,undotlines,0.25,0.5
better,diffutils::O2-noinline::sdiff,ck_fwrite,0.3333333333333333,0.6666666666666666
better,diffutils::O2-noinline::sdiff,expand_name,0.125,0.25
better,diffutils::O2::cmp,main,0.17857142857142858,0.21428571428571427
better,diffutils::O2::diff,check_color_output,0.07692307692307693,0.15384615384615385
better,diffutils::O2::diff,do_printf_spec,0.06666666666666667,0.13333333333333333
better,diffutils::O2::diff,format_group,0.25,0.3333333333333333
better,diffutils::O2::diff,print_1_line_nl,0.08333333333333333,0.16666666666666666
better,diffutils::O2::diff,print_context_function,0.125,0.25
better,diffutils::O2::diff,print_context_header,0.0,0.3333333333333333
better,diffutils::O2::diff,print_context_script,0.0,0.1111111111111111
better,diffutils::O2::diff,print_ifdef_lines,0.2,0.3
better,diffutils::O2::diff,process_signals,0.0,0.3333333333333333
better,diffutils::O2::diff,setup_output,0.0,0.3333333333333333
better,diffutils::O2::diff,sip,0.0,0.3333333333333333
better,diffutils::O2::diff3,dotlines,0.16666666666666666,0.5
better,diffutils::O2::diff3,main,0.04819277108433735,0.060240963855421686
better,diffutils::O2::diff3,process_diff,0.08571428571428572,0.11428571428571428
better,diffutils::O2::sdiff,ck_fwrite,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,check_normalization,0.0,0.3333333333333333
better,findutils::O0::find,ctime_format,0.2,0.4
better,findutils::O0::find,digest_mode,0.2,0.4
better,findutils::O0::find,do_fprintf,0.3157894736842105,0.47368421052631576
better,findutils::O0::find,do_time_format,0.625,0.75
better,findutils::O0::find,estimate_fstype_success_rate,0.25,0.5
better,findutils::O0::find,format_date,0.5333333333333333,0.6
better,findutils::O0::find,is_feasible_path_argument,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,main,0.5,0.75
better,findutils::O0::find,match_lname,0.0,0.3333333333333333
better,findutils::O0::find,now,0.25,0.5
better,findutils::O0::find,optionh_stat,0.5,0.75
better,findutils::O0::find,optionl_stat,0.5,0.75
better,findutils::O0::find,optionp_stat,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,parse_group,0.4444444444444444,0.5555555555555556
better,findutils::O0::find,parse_samefile,0.2,0.3
better,findutils::O0::find,parse_user,0.375,0.5
better,findutils::O0::find,pred_cost_compare,0.0,0.3333333333333333
better,findutils::O0::find,pred_empty,0.14285714285714285,0.2857142857142857
better,findutils::O0::find,prep_child_for_exec,0.0,0.5
better,findutils::O0::find,print_list,0.0,0.25
better,findutils::O0::find,print_optlist,0.0,0.3333333333333333
better,findutils::O0::find,print_parenthesised,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,print_predicate,0.0,0.5
better,findutils::O0::find,print_tree,0.6,0.8
better,findutils::O0::find,process_all_startpoints,0.4,0.6666666666666666
better,findutils::O0::find,sharefile_fopen,0.3333333333333333,0.4444444444444444
better,findutils::O2-noinline::find,do_fprintf,0.05555555555555555,0.1111111111111111
better,findutils::O2-noinline::find,do_time_format,0.21052631578947367,0.3157894736842105
better,findutils::O2-noinline::find,estimate_fstype_success_rate,0.25,0.5
better,findutils::O2-noinline::find,fallback_stat,0.5,0.75
better,findutils::O2-noinline::find,is_feasible_path_argument,0.3333333333333333,0.6666666666666666
better,findutils::O2-noinline::find,main,0.16666666666666666,0.3333333333333333
better,findutils::O2-noinline::find,now,0.0,0.25
better,findutils::O2-noinline::find,optionh_stat,0.25,0.5
better,findutils::O2-noinline::find,optionl_stat,0.25,0.5
better,findutils::O2-noinline::find,optionp_stat,0.3333333333333333,0.6666666666666666
better,findutils::O2-noinline::find,parse_samefile,0.0,0.1111111111111111
better,findutils::O2-noinline::find,pred_cost_compare,0.0,0.3333333333333333
better,findutils::O2-noinline::find,print_list,0.0,0.125
better,findutils::O2-noinline::find,print_optlist,0.0,0.09090909090909091
better,findutils::O2-noinline::find,print_parenthesised,0.0,0.14285714285714285
better,findutils::O2-noinline::find,print_predicate,0.0,0.16666666666666666
better,findutils::O2-noinline::find,print_tree,0.034482758620689655,0.06896551724137931
better,findutils::O2-noinline::find,process_all_startpoints,0.13333333333333333,0.3333333333333333
better,findutils::O2-noinline::find,report_file_err,0.5,0.75
better,findutils::O2-noinline::find,sharefile_fopen,0.1111111111111111,0.2222222222222222
better,findutils::O2-noinline::find,stream_is_tty,0.0,0.5
better,findutils::O2::find,debug_stat,0.14285714285714285,0.2857142857142857
better,findutils::O2::find,do_fprintf,0.0,0.041666666666666664
better,findutils::O2::find,main,0.16666666666666666,0.3333333333333333
better,findutils::O2::find,optionh_stat,0.25,0.5
better,findutils::O2::find,parse_samefile,0.07142857142857142,0.14285714285714285
better,findutils::O2::find,print_list,0.0,0.09090909090909091
better,findutils::O2::find,print_parenthesised,0.0,0.1111111111111111
better,findutils::O2::find,print_tree,0.02631578947368421,0.05263157894736842
better,findutils::O2::find,process_all_startpoints,0.13333333333333333,0.3333333333333333
better,findutils::O2::find,set_option_defaults,0.0,0.3333333333333333
better,findutils::O2::find,sharefile_fopen,0.1111111111111111,0.2222222222222222
better,grep::O0::grep,GEAcompile,0.6944444444444444,0.7222222222222222
better,grep::O0::grep,acexec,0.2,0.4
better,grep::O0::grep,acexec_trans,0.35294117647058826,0.4117647058823529
better,grep::O0::grep,fillbuf,0.7333333333333333,0.8
better,grep::O0::grep,grepdesc,0.3,0.5
better,grep::O0::grep,grepdirent,0.2857142857142857,0.5714285714285714
better,grep::O0::grep,grepfile,0.3333333333333333,0.6666666666666666
better,grep::O0::grep,kwsexec,0.2,0.4
better,grep::O0::grep,kwsinit,0.3333333333333333,0.6666666666666666
better,grep::O0::grep,main,0.7894736842105263,0.9210526315789473
better,grep::O0::grep,possible_backrefs_in_pattern,0.3333333333333333,0.5
better,grep::O2-noinline::grep,GEAcompile,0.29411764705882354,0.3235294117647059
better,grep::O2-noinline::grep,acexec_trans,0.11764705882352941,0.17647058823529413
better,grep::O2-noinline::grep,finalize_input,0.3333333333333333,0.6666666666666666
better,grep::O2-noinline::grep,get_nondigit_option,0.2727272727272727,0.36363636363636365
better,grep::O2-noinline::grep,grepdesc,0.1,0.3
better,grep::O2-noinline::grep,grepdirent,0.0,0.14285714285714285
better,grep::O2-noinline::grep,grepfile,0.16666666666666666,0.3333333333333333
better,grep::O2-noinline::grep,kwsinit,0.0,0.25
better,grep::O2-noinline::grep,main,0.2894736842105263,0.3684210526315789
better,grep::O2-noinline::grep,possible_backrefs_in_pattern,0.16666666666666666,0.3333333333333333
better,grep::O2-noinline::grep,wordchars_count,0.125,0.25
better,grep::O2::grep,GEAcompile,0.24390243902439024,0.2682926829268293
better,grep::O2::grep,acexec_trans,0.125,0.1875
better,grep::O2::grep,grepdesc,0.24324324324324326,0.2702702702702703
better,grep::O2::grep,grepfile,0.0,0.16666666666666666
better,grep::O2::grep,kwsinit,0.0,0.25
better,grep::O2::grep,main,0.15384615384615385,0.1794871794871795
better,grep::O2::grep,wordchars_count,0.25,0.375
better,gzip::O0::gzip,create_outfile,0.625,0.75
better,gzip::O0::gzip,fdutimens,0.5,0.5625
better,gzip::O0::gzip,fprint_off,0.6,0.8
better,gzip::O0::gzip,lutimens,0.42857142857142855,0.5714285714285714
better,gzip::O0::gzip,open_and_stat,0.5555555555555556,0.6666666666666666
better,gzip::O0::gzip,remove_output_file,0.25,0.5
better,gzip::O0::gzip,streamsavedir,0.5,0.5714285714285714
better,gzip::O0::gzip,treat_file,0.7142857142857143,0.8571428571428571
better,gzip::O2-noinline::gzip,create_outfile,0.2857142857142857,0.42857142857142855
better,gzip::O2-noinline::gzip,fdutimens,0.125,0.1875
better,gzip::O2-noinline::gzip,fprint_off,0.4,0.6
better,gzip::O2-noinline::gzip,lutimens,0.14285714285714285,0.2857142857142857
better,gzip::O2-noinline::gzip,remove_output_file,0.0,0.5
better,gzip::O2-noinline::gzip,rpl_fseeko,0.5,0.75
better,gzip::O2-noinline::gzip,rpl_vfprintf,0.14285714285714285,0.2857142857142857
better,gzip::O2-noinline::gzip,streamsavedir,0.21428571428571427,0.2857142857142857
better,gzip::O2-noinline::gzip,treat_file,0.1111111111111111,0.2222222222222222
better,gzip::O2::gzip,current_timespec,0.0,0.5
better,gzip::O2::gzip,fdutimens,0.125,0.1875
better,gzip::O2::gzip,fprint_off,0.4,0.6
better,gzip::O2::gzip,lutimens,0.14285714285714285,0.2857142857142857
better,gzip::O2::gzip,remove_output_file,0.0,0.5
better,gzip::O2::gzip,rpl_fseeko,0.5,0.75
better,gzip::O2::gzip,rpl_vfprintf,0.14285714285714285,0.2857142857142857
better,gzip::O2::gzip,streamsavedir,0.21428571428571427,0.2857142857142857
better,shadow::O0::chage,main,0.5,0.6
better,shadow::O0::chage,print_date,0.3333333333333333,0.6666666666666666
better,shadow::O0::check_subid_range,main,0.6666666666666666,0.8333333333333334
better,shadow::O0::chfn,check_perms,0.5,0.6666666666666666
better,shadow::O0::chfn,main,0.3333333333333333,0.5555555555555556
better,shadow::O0::chgpasswd,main,0.26666666666666666,0.3333333333333333
better,shadow::O0::chpasswd,main,0.35714285714285715,0.42857142857142855
better,shadow::O0::chsh,check_perms,0.7,0.8
better,shadow::O0::chsh,main,0.375,0.625
better,shadow::O0::chsh,shell_is_listed,0.3333333333333333,0.6666666666666666
better,shadow::O0::expiry,main,0.3333333333333333,0.5
better,shadow::O0::faillog,main,0.7777777777777778,0.8888888888888888
better,shadow::O0::faillog,print_one,0.36363636363636365,0.45454545454545453
better,shadow::O0::free_subid_range,main,0.5,0.6666666666666666
better,shadow::O0::get_subid_owners,main,0.6,0.8
better,shadow::O0::getsubids,main,0.5,0.8333333333333334
better,shadow::O0::gpasswd,is_valid_user_list,0.4,0.6
better,shadow::O0::gpasswd,main,0.4,0.5
better,shadow::O0::groupdel,main,0.3333333333333333,0.6666666666666666
better,shadow::O0::groupmems,check_perms,0.6,0.8
better,shadow::O0::groupmems,main,0.25,0.5
better,shadow::O0::groupmod,main,0.3333333333333333,0.6666666666666666
better,shadow::O0::groups,main,0.5555555555555556,0.6666666666666666
better,shadow::O0::grpck,close_files,0.4,0.6
better,shadow::O0::grpck,main,0.5,0.75
better,shadow::O0::grpconv,main,0.3333333333333333,0.4
better,shadow::O0::grpunconv,main,0.38461538461538464,0.46153846153846156
better,shadow::O0::id,main,0.6923076923076923,0.7692307692307693
better,shadow::O0::lastlog,main,0.5714285714285714,0.7142857142857143
better,shadow::O0::lastlog,print_one,0.45454545454545453,0.5454545454545454
better,shadow::O0::login,main,0.8688524590163934,0.8852459016393442
better,shadow::O0::logoutd,main,0.5454545454545454,0.6363636363636364
better,shadow::O0::logoutd,send_mesg_to_tty,0.42857142857142855,0.7142857142857143
better,shadow::O0::new_subid_range,main,0.5714285714285714,0.7142857142857143
better,shadow::O0::newgidmap,main,0.5,0.7857142857142857
better,shadow::O0::newgidmap,write_setgroups,0.4,0.6
better,shadow::O0::newgrp,main,0.4782608695652174,0.6086956521739131
better,shadow::O0::newgrp,syslog_sg,0.8421052631578947,0.8947368421052632
better,shadow::O0::newuidmap,main,0.5384615384615384,0.7692307692307693
better,shadow::O0::newusers,add_group,0.3,0.4
better,shadow::O0::newusers,main,0.5454545454545454,0.5909090909090909
better,shadow::O0::pwck,close_files,0.4444444444444444,0.5555555555555556
better,shadow::O0::pwck,main,0.5,0.75
better,shadow::O0::pwconv,main,0.375,0.4375
better,shadow::O0::pwunconv,main,0.38461538461538464,0.46153846153846156
better,shadow::O0::su,main,0.5555555555555556,0.6111111111111112
better,shadow::O0::su,prepare_pam_close_session,0.8333333333333334,0.9166666666666666
better,shadow::O0::su,su_failure,0.25,0.5
better,shadow::O0::sulogin,main,0.3333333333333333,0.6666666666666666
better,shadow::O0::useradd,faillog_reset,0.5454545454545454,0.6363636363636364
better,shadow::O0::useradd,lastlog_reset,0.5833333333333334,0.6666666666666666
better,shadow::O0::useradd,process_flags,0.5333333333333333,0.6
better,shadow::O0::usermod,main,0.45454545454545453,0.6363636363636364
better,shadow::O0::usermod,process_flags,0.5,0.5833333333333334
better,shadow::O0::vipw,create_backup_file,0.42857142857142855,0.5714285714285714
better,shadow::O0::vipw,vipwedit,0.6190476190476191,0.8571428571428571
