direction,slice,function,base,test
better,betaflight::O2::betaflight_STM32F405,osdFormatAltitudeString,0.4,0.6
better,betaflight::O2::betaflight_STM32F405,smartPortSendByte,0.0,0.3333333333333333
better,betaflight::O2::betaflight_STM32F405,isChecksumOkIa6b,0.0,0.3333333333333333
better,betaflight::O2::betaflight_STM32F405,mspCrsfPush,0.09090909090909091,0.18181818181818182
better,betaflight::O2::betaflight_STM32F405,tuneRx,0.3333333333333333,0.6666666666666666
better,betaflight::O2::betaflight_STM32F405,getBind,0.0,0.25
better,betaflight::O2::betaflight_STM32F405,frSkySpiDataReceived,0.0,0.3333333333333333
worse,freertos::O2::RTOSDemo,vQueueWaitForMessageRestricted,0.25,0.0
worse,freertos::O2::RTOSDemo,printi,0.4117647058823529,0.35294117647058826
worse,nuttx::O2::nuttx,nxsig_timeout,0.25,0.0
worse,betaflight::O2::betaflight_STM32F405,rpmFilterApply,0.25,0.0
