direction,slice,function,base,test
better,coreutils::O2-noinline::ginstall,set_file_security_ctx,0.2,0.4
better,coreutils::O2-noinline::ginstall,copy_reg,0.3235294117647059,0.35294117647058826
better,coreutils::O2-noinline::ginstall,copy_dir,0.15,0.2
better,coreutils::O2-noinline::ginstall,remember_copied,0.4,0.6
better,coreutils::O2-noinline::ls,queue_directory,0.25,0.75
better,coreutils::O2-noinline::ls,format_user_or_group_width,0.25,0.5
better,coreutils::O2-noinline::ls,get_link_name,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::ls,basename_is_dot_or_dotdot,0.0,0.5
better,coreutils::O2-noinline::ls,format_user_or_group,0.3333333333333333,0.5
better,coreutils::O2-noinline::ls,quote_name,0.2857142857142857,0.35714285714285715
better,coreutils::O2-noinline::ls,extract_dirs_from_files,0.125,0.25
better,coreutils::O2-noinline::od,parse_old_offset,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::od,write_block,0.15384615384615385,0.23076923076923078
better,coreutils::O2-noinline::ptx,digest_word_file,0.0,0.25
better,coreutils::O2-noinline::ptx,digest_break_file,0.0,0.16666666666666666
better,coreutils::O2-noinline::realpath,realpath_canon,0.0,0.25
better,coreutils::O2-noinline::realpath,process_path,0.0,0.3333333333333333
better,coreutils::O2-noinline::realpath,relpath,0.125,0.375
better,coreutils::O2-noinline::pr,main,0.5833333333333334,0.6666666666666666
better,coreutils::O2-noinline::pr,getoptnum,0.4,0.8
better,coreutils::O2-noinline::mv,overwrite_ok,0.25,0.375
better,coreutils::O2-noinline::mv,abandon_move,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::mv,create_hole,0.4,0.6
better,coreutils::O2-noinline::mv,sparse_copy,0.25,0.3333333333333333
better,coreutils::O2-noinline::mv,emit_verbose,0.0,0.6
better,coreutils::O2-noinline::mv,create_hard_link,0.25,0.5
better,coreutils::O2-noinline::mv,set_process_security_ctx,0.0,0.25
better,coreutils::O2-noinline::mv,set_file_security_ctx,0.2,0.4
better,coreutils::O2-noinline::mv,copy_reg,0.3235294117647059,0.35294117647058826
better,coreutils::O2-noinline::mv,copy_dir,0.15,0.2
better,coreutils::O2-noinline::mv,remember_copied,0.4,0.6
better,coreutils::O2-noinline::rmdir,ignorable_failure,0.0,0.5
better,coreutils::O2-noinline::seq,seq_fast,0.16666666666666666,0.20833333333333334
better,coreutils::O2-noinline::shred,wipename,0.23076923076923078,0.38461538461538464
better,coreutils::O2-noinline::shred,do_wipefd,0.2222222222222222,0.2777777777777778
better,coreutils::O2-noinline::shred,wipefile,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::shuf,read_input,0.2,0.3
better,coreutils::O2-noinline::split,closeout,0.3333333333333333,0.5555555555555556
better,coreutils::O2-noinline::tac,tac_seekable,0.08333333333333333,0.125
better,coreutils::O2-noinline::tac,copy_to_temp,0.25,0.375
better,coreutils::O2-noinline::tac,tac_nonseekable,0.3333333333333333,0.5
better,coreutils::O2-noinline::stdbuf,parse_size,0.5,0.75
better,coreutils::O2-noinline::stty,display_window_size,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::stty,set_speed,0.25,0.5
better,coreutils::O2-noinline::stty,set_window_size,0.2857142857142857,0.42857142857142855
better,coreutils::O2-noinline::stty,recover_mode,0.0,0.125
better,coreutils::O2-noinline::stty,apply_settings,0.14285714285714285,0.21428571428571427
better,coreutils::O2-noinline::sort,parse_field_count,0.6,0.8
better,coreutils::O2-noinline::sort,xfopen,0.0,0.6666666666666666
better,coreutils::O2-noinline::sort,write_line,0.125,0.25
better,coreutils::O2-noinline::sort,write_unique,0.0,0.6666666666666666
better,coreutils::O2-noinline::sort,mergelines_node,0.1,0.3
better,coreutils::O2-noinline::sort,merge_loop,0.2,0.6
better,coreutils::O2-noinline::sort,sortlines,0.26666666666666666,0.4
better,coreutils::O2-noinline::sort,fillbuf,0.21052631578947367,0.2631578947368421
better,coreutils::O2-noinline::sort,mergefps,0.15384615384615385,0.23076923076923078
better,coreutils::O2-noinline::sort,mergefiles,0.2857142857142857,0.5714285714285714
better,coreutils::O2-noinline::sort,merge,0.15,0.2
better,coreutils::O2-noinline::sort,sort,0.15,0.2
better,coreutils::O2-noinline::tail,start_lines,0.375,0.5
better,coreutils::O2-noinline::tail,dump_remainder,0.1111111111111111,0.2222222222222222
better,coreutils::O2-noinline::tail,start_bytes,0.42857142857142855,0.5714285714285714
better,coreutils::O2-noinline::tail,xlseek,0.2857142857142857,0.42857142857142855
better,coreutils::O2-noinline::tail,pipe_bytes,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::tail,pipe_lines,0.16666666666666666,0.2222222222222222
better,coreutils::O2-noinline::tail,fremote,0.0,0.16666666666666666
better,coreutils::O2-noinline::tr,append_char_class,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::tr,parse_str,0.0,0.3333333333333333
better,coreutils::O2-noinline::truncate,do_ftruncate,0.5,0.5833333333333334
better,coreutils::O2-noinline::tsort,new_item,0.0,0.5
better,coreutils::O2-noinline::stat,out_mount_point,0.2222222222222222,0.3333333333333333
better,coreutils::O2-noinline::stat,out_file_context,0.375,0.5
better,coreutils::O2-noinline::stat,do_statfs,0.25,0.5
better,coreutils::O2-noinline::stat,print_stat,0.21428571428571427,0.35714285714285715
better,coreutils::O2-noinline::stat,print_statfs,0.14285714285714285,0.21428571428571427
better,coreutils::O2-noinline::stat,do_stat,0.1,0.3
better,coreutils::O2-noinline::users,users,0.25,0.5
better,diffutils::O0::sdiff,expand_name,0.5,0.625
better,diffutils::O0::sdiff,lf_copy,0.25,0.5
better,diffutils::O0::sdiff,main,0.5789473684210527,0.8421052631578947
better,diffutils::O0::sdiff,edit,0.6956521739130435,0.7391304347826086
better,diffutils::O0::sdiff,interact,0.6,0.6666666666666666
better,coreutils::O2-noinline::touch,get_reldate,0.0,0.3333333333333333
better,coreutils::O2-noinline::wc,wc_lines,0.3333333333333333,0.4166666666666667
better,coreutils::O2-noinline::wc,wc_lines_avx2,0.2,0.26666666666666666
better,coreutils::O2-noinline::uptime,uptime,0.5,0.75
better,diffutils::O0::diff3,process_diff,0.5333333333333333,0.6666666666666666
better,coreutils::O2-noinline::who,who,0.5,0.75
better,diffutils::O2::sdiff,lf_copy,0.16666666666666666,0.3333333333333333
better,diffutils::O2::sdiff,edit,0.391304347826087,0.43478260869565216
better,diffutils::O2-noinline::sdiff,expand_name,0.25,0.375
better,diffutils::O2-noinline::sdiff,lf_copy,0.25,0.5
better,diffutils::O2-noinline::sdiff,edit,0.391304347826087,0.43478260869565216
better,diffutils::O2-noinline::sdiff,interact,0.26666666666666666,0.4666666666666667
better,diffutils::O0::diff,format_ifdef,0.6666666666666666,0.8333333333333334
better,diffutils::O0::diff,message,0.0,0.3333333333333333
better,diffutils::O0::diff,print_1_line,0.0,0.5
better,diffutils::O2-noinline::diff3,process_diff,0.125,0.25
better,coreutils::O2-noinline::vdir,queue_directory,0.25,0.75
better,coreutils::O2-noinline::vdir,format_user_or_group_width,0.25,0.5
better,coreutils::O2-noinline::vdir,get_link_name,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::vdir,basename_is_dot_or_dotdot,0.0,0.5
better,coreutils::O2-noinline::vdir,format_user_or_group,0.3333333333333333,0.5
better,coreutils::O2-noinline::vdir,quote_name,0.2857142857142857,0.35714285714285715
better,coreutils::O2-noinline::vdir,extract_dirs_from_files,0.125,0.25
better,gzip::O0::gzip,create_outfile,0.75,0.875
better,gzip::O0::gzip,open_input_file,0.5,0.6
better,gzip::O0::gzip,streamsavedir,0.5714285714285714,0.6428571428571429
better,gzip::O0::gzip,savedir,0.25,0.5
better,gzip::O0::gzip,utimens,0.0,0.5
better,grep::O0::grep,skipped_file,0.0,0.25
better,grep::O0::grep,print_line_middle,0.3,0.5
better,grep::O0::grep,print_line_tail,0.4,0.6
better,grep::O0::grep,grepfile,0.6666666666666666,0.8333333333333334
better,grep::O0::grep,get_nondigit_option,0.6666666666666666,0.7777777777777778
better,grep::O0::grep,fgrep_icase_charlen,0.7777777777777778,0.8888888888888888
better,grep::O0::grep,acexec,0.4,0.6
better,gzip::O2-noinline::gzip,flush_block,0.42857142857142855,0.5714285714285714
better,gzip::O2-noinline::gzip,write_buf,0.25,0.5
better,gzip::O2-noinline::gzip,file_read,0.3333333333333333,0.6666666666666666
better,gzip::O2-noinline::gzip,utimens,0.0,0.5
better,gzip::O2-noinline::gzip,x2nrealloc,0.5,0.75
better,gzip::O2-noinline::gzip,xpalloc,0.5,0.625
better,grep::O2-noinline::grep,get_nondigit_option,0.36363636363636365,0.45454545454545453
better,grep::O2-noinline::grep,fgrep_icase_charlen,0.3,0.4
better,grep::O2-noinline::grep,skipped_file,0.0,0.25
better,grep::O2-noinline::grep,print_line_middle,0.1111111111111111,0.3333333333333333
better,gzip::O2::gzip,flush_block,0.2,0.26666666666666666
better,gzip::O2::gzip,file_read,0.3333333333333333,0.6666666666666666
better,gzip::O2::gzip,utimens,0.0,0.5
better,shadow::O0::gpasswd,is_valid_user_list,0.6,0.8
better,findutils::O0::find,pred_fls,0.0,0.25
better,findutils::O0::find,pred_name_common,0.6,0.8
better,findutils::O0::find,pred_iname,0.0,0.3333333333333333
better,findutils::O0::find,pred_ls,0.0,0.3333333333333333
better,findutils::O0::find,pred_name,0.0,0.3333333333333333
better,findutils::O0::find,pred_ok,0.0,0.3333333333333333
better,findutils::O0::find,pred_okdir,0.0,0.3333333333333333
better,findutils::O0::find,pred_print0,0.0,0.3333333333333333
better,findutils::O0::find,initialize_wd_for_exec,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,debug_stat,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,checked_print_quoted,0.0,0.25
better,findutils::O0::find,do_fprintf,0.47368421052631576,0.5263157894736842
better,findutils::O0::find,pred_fprintf,0.125,0.25
better,findutils::O0::find,fallback_getfilecon,0.5,0.75
better,findutils::O0::find,optionh_getfilecon,0.5,0.75
better,findutils::O0::find,optionl_getfilecon,0.5,0.75
better,findutils::O0::find,optionp_getfilecon,0.3333333333333333,0.6666666666666666
better,findutils::O0::find,collect_arg,0.2,0.4
better,findutils::O0::find,collect_arg_stat_info,0.0,0.2
better,findutils::O0::find,parse_anewer,0.0,0.16666666666666666
better,findutils::O0::find,parse_cnewer,0.0,0.16666666666666666
better,findutils::O0::find,parse_exec,0.0,0.3333333333333333
better,findutils::O0::find,parse_execdir,0.0,0.3333333333333333
better,findutils::O0::find,parse_files0_from,0.0,0.25
better,findutils::O0::find,insert_fls,0.0,0.3333333333333333
better,findutils::O0::find,parse_fprint,0.0,0.2
better,findutils::O0::find,insert_fprint,0.0,0.3333333333333333
better,findutils::O0::find,parse_fstype,0.2,0.4
better,findutils::O0::find,parse_group,0.5555555555555556,0.6666666666666666
better,findutils::O0::find,parse_ilname,0.0,0.2
better,findutils::O0::find,parse_iname,0.0,0.2
better,findutils::O0::find,parse_iregex,0.0,0.3333333333333333
better,findutils::O0::find,parse_lname,0.0,0.2
better,findutils::O0::find,parse_maxdepth,0.0,0.3333333333333333
better,findutils::O0::find,parse_mindepth,0.0,0.3333333333333333
better,findutils::O0::find,parse_amin,0.0,0.3333333333333333
better,findutils::O0::find,parse_cmin,0.0,0.3333333333333333
better,findutils::O0::find,parse_mmin,0.0,0.3333333333333333
better,findutils::O0::find,parse_newer,0.0,0.16666666666666666
better,findutils::O0::find,parse_ok,0.0,0.3333333333333333
better,findutils::O0::find,parse_okdir,0.0,0.3333333333333333
better,findutils::O0::find,insert_path_check,0.375,0.5
better,findutils::O0::find,parse_path,0.0,0.3333333333333333
better,findutils::O0::find,parse_wholename,0.0,0.3333333333333333
better,findutils::O0::find,parse_ipath,0.0,0.3333333333333333
better,findutils::O0::find,parse_iwholename,0.0,0.3333333333333333
better,findutils::O0::find,parse_perm,0.4,0.5
better,findutils::O0::find,parse_regextype,0.0,0.25
better,findutils::O0::find,parse_regex,0.0,0.3333333333333333
better,findutils::O0::find,insert_regex,0.375,0.5
better,findutils::O0::find,parse_samefile,0.3,0.4
better,findutils::O0::find,parse_type,0.0,0.3333333333333333
better,findutils::O0::find,parse_used,0.125,0.25
better,findutils::O0::find,parse_user,0.5,0.625
better,findutils::O0::find,parse_xtype,0.0,0.3333333333333333
better,findutils::O0::find,insert_type,0.4444444444444444,0.5555555555555556
better,findutils::O0::find,get_num,0.0,0.5
better,findutils::O0::find,insert_num,0.2857142857142857,0.42857142857142855
better,diffutils::O2::diff,print_1_line,0.0,0.5
better,findutils::O2::find,pred_comma,0.0,0.3333333333333333
better,findutils::O2::find,pred_delete,0.0,0.25
better,findutils::O2::find,pred_empty,0.0,0.14285714285714285
better,findutils::O2::find,pred_ilname,0.0,0.125
better,findutils::O2::find,pred_iname,0.0,0.125
better,findutils::O2::find,pred_lname,0.0,0.125
better,findutils::O2::find,pred_ls,0.0,0.16666666666666666
better,findutils::O2::find,pred_name,0.0,0.125
better,findutils::O2::find,pred_negate,0.0,0.3333333333333333
better,findutils::O2::find,pred_newerXY,0.0,0.09090909090909091
better,findutils::O2::find,pred_ok,0.0,0.3333333333333333
better,findutils::O2::find,pred_okdir,0.0,0.3333333333333333
better,findutils::O2::find,pred_samefile,0.0,0.3333333333333333
better,findutils::O2::find,pred_xtype,0.0,0.2
better,findutils::O2::find,pred_context,0.2,0.4
better,findutils::O2::find,get_statinfo,0.0,0.5
better,findutils::O2::find,digest_mode,0.2,0.6
better,findutils::O2::find,apply_predicate,0.0,0.14285714285714285
better,findutils::O2::find,fatal_target_file_error,0.16666666666666666,0.3333333333333333
better,findutils::O2::find,fatal_nontarget_file_error,0.16666666666666666,0.3333333333333333
better,findutils::O2::find,do_fprintf,0.041666666666666664,0.08333333333333333
better,findutils::O2::find,pred_fprintf,0.0,0.125
better,findutils::O2::find,parse_xtype,0.0,0.3333333333333333
better,findutils::O2::find,parse_type,0.0,0.3333333333333333
better,findutils::O2::find,parse_okdir,0.0,0.3333333333333333
better,findutils::O2::find,parse_ok,0.0,0.3333333333333333
better,findutils::O2::find,parse_execdir,0.0,0.3333333333333333
better,findutils::O2::find,parse_exec,0.0,0.3333333333333333
better,findutils::O2::find,optionl_getfilecon,0.0,0.25
better,findutils::O2::find,parse_regex,0.0,0.3333333333333333
better,findutils::O2::find,parse_iregex,0.0,0.3333333333333333
better,shadow::O0::newgrp,find_matching_group,0.3333333333333333,0.6666666666666666
better,diffutils::O2-noinline::diff,format_ifdef,0.6666666666666666,0.8333333333333334
better,diffutils::O2-noinline::diff,print_1_line,0.0,0.5
better,shadow::O0::login,update_utmp,0.0,0.6
better,grep::O2::grep,grepfile,0.16666666666666666,0.3333333333333333
better,shadow::O0::newusers,add_group,0.4,0.5
better,findutils::O2-noinline::find,pred_name_common,0.4,0.6
better,findutils::O2-noinline::find,pred_delete,0.0,0.25
better,findutils::O2-noinline::find,pred_empty,0.0,0.14285714285714285
better,findutils::O2-noinline::find,pred_fls,0.0,0.25
better,findutils::O2-noinline::find,pred_fprint,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_ilname,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_iname,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_lname,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_name,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_newerXY,0.0,0.2
better,findutils::O2-noinline::find,pred_ok,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_okdir,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_samefile,0.0,0.3333333333333333
better,findutils::O2-noinline::find,pred_xtype,0.0,0.2
better,findutils::O2-noinline::find,pred_context,0.2,0.4
better,findutils::O2-noinline::find,initialize_wd_for_exec,0.3333333333333333,0.6666666666666666
better,findutils::O2-noinline::find,debug_stat,0.2,0.4
better,findutils::O2-noinline::find,safely_quote_err_filename,0.0,0.5
better,findutils::O2-noinline::find,get_statinfo,0.0,0.6666666666666666
better,findutils::O2-noinline::find,digest_mode,0.2,0.6
better,findutils::O2-noinline::find,get_info,0.0,0.25
better,findutils::O2-noinline::find,checked_print_quoted,0.0,0.5
better,findutils::O2-noinline::find,pred_fprintf,0.0,0.14285714285714285
better,findutils::O2-noinline::find,collect_arg,0.0,0.2
better,findutils::O2-noinline::find,parse_files0_from,0.0,0.25
better,findutils::O2-noinline::find,optionh_getfilecon,0.0,0.25
better,findutils::O2-noinline::find,optionl_getfilecon,0.0,0.25
better,findutils::O2-noinline::find,insert_type,0.1111111111111111,0.2222222222222222
better,findutils::O2-noinline::find,parse_xtype,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_type,0.0,0.3333333333333333
better,findutils::O2-noinline::find,insert_path_check,0.25,0.375
better,findutils::O2-noinline::find,parse_user,0.125,0.25
better,findutils::O2-noinline::find,parse_lname,0.0,0.2
better,findutils::O2-noinline::find,parse_ilname,0.0,0.2
better,findutils::O2-noinline::find,parse_used,0.14285714285714285,0.2857142857142857
better,findutils::O2-noinline::find,get_num,0.0,0.25
better,findutils::O2-noinline::find,insert_num,0.2857142857142857,0.42857142857142855
better,findutils::O2-noinline::find,collect_arg_stat_info,0.0,0.2
better,findutils::O2-noinline::find,parse_newer,0.0,0.16666666666666666
better,findutils::O2-noinline::find,parse_cnewer,0.0,0.16666666666666666
better,findutils::O2-noinline::find,parse_anewer,0.0,0.16666666666666666
better,findutils::O2-noinline::find,parse_samefile,0.1111111111111111,0.2222222222222222
better,findutils::O2-noinline::find,insert_regex,0.25,0.375
better,findutils::O2-noinline::find,parse_regex,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_iregex,0.0,0.3333333333333333
better,findutils::O2-noinline::find,insert_fprint,0.0,0.3333333333333333
better,findutils::O2-noinline::find,insert_fls,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_fprint,0.0,0.2
better,findutils::O2-noinline::find,parse_perm,0.08333333333333333,0.16666666666666666
better,findutils::O2-noinline::find,insert_exec_ok,0.05555555555555555,0.1111111111111111
better,findutils::O2-noinline::find,parse_okdir,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_ok,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_execdir,0.0,0.3333333333333333
better,findutils::O2-noinline::find,parse_exec,0.0,0.3333333333333333
better,findutils::O2-noinline::find,check_name_arg,0.0,0.6666666666666666
better,findutils::O2-noinline::find,parse_iname,0.0,0.2
better,findutils::O2-noinline::find,parse_group,0.1111111111111111,0.2222222222222222
better,findutils::O2-noinline::find,parse_regextype,0.0,0.25
better,findutils::O2-noinline::find,parse_fstype,0.16666666666666666,0.3333333333333333
better,shadow::O2::gpasswd,is_valid_user_list,0.0,0.14285714285714285
better,shadow::O0::usermod,prepend_range,0.0,0.25
better,shadow::O2-noinline::gpasswd,is_valid_user_list,0.0,0.14285714285714285
better,shadow::O2-noinline::newgrp,find_matching_group,0.0,0.3333333333333333
better,shadow::O2-noinline::newusers,add_group,0.21428571428571427,0.2857142857142857
better,shadow::O2-noinline::usermod,prepend_range,0.0,0.16666666666666666
better,tar::O0::tar,mv_begin_write,0.5,0.75
better,tar::O0::tar,next_decompress_program,0.0,0.5
better,tar::O0::tar,copy_string_unquote,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,dump_dir0,0.7647058823529411,0.8823529411764706
better,tar::O0::tar,create_archive,0.5555555555555556,0.6666666666666666
better,tar::O0::tar,dump_file0,0.6111111111111112,0.6666666666666666
better,tar::O0::tar,excluded_name,0.42857142857142855,0.5714285714285714
better,tar::O0::tar,cvs_addfn,0.3333333333333333,0.5
better,tar::O0::tar,set_mode,0.6666666666666666,0.7777777777777778
better,tar::O0::tar,file_newer_p,0.0,0.25
better,tar::O0::tar,set_xattr,0.7142857142857143,0.8571428571428571
better,tar::O0::tar,extract_dir,0.6,0.7
better,tar::O0::tar,extract_file,0.7333333333333333,0.8
better,tar::O0::tar,extract_node,0.5,0.75
better,tar::O0::tar,extract_fifo,0.5,0.75
better,tar::O0::tar,prepare_to_extract,0.25,0.5
better,tar::O0::tar,xheader_list_append,0.0,0.5
better,tar::O0::tar,assign_time_option,0.4,0.6
better,tar::O0::tar,xheader_format_name,0.5714285714285714,0.6428571428571429
better,tar::O0::tar,xheader_xattr__add,0.3333333333333333,0.5
better,tar::O0::tar,decg,0.16666666666666666,0.5
better,tar::O0::tar,xheader_store,0.0,0.25
better,tar::O0::tar,xheader_print_n,0.4,0.5
better,tar::O0::tar,xheader_print,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,code_string,0.0,0.5
better,tar::O0::tar,decode_string,0.0,0.5
better,tar::O0::tar,code_signed_num,0.5,0.6666666666666666
better,tar::O0::tar,code_num,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,atime_coder,0.0,0.25
better,tar::O0::tar,atime_decoder,0.2,0.6
better,tar::O0::tar,gid_coder,0.0,0.25
better,tar::O0::tar,gid_decoder,0.2,0.6
better,tar::O0::tar,gname_coder,0.0,0.25
better,tar::O0::tar,gname_decoder,0.25,0.5
better,tar::O0::tar,linkpath_coder,0.0,0.25
better,tar::O0::tar,linkpath_decoder,0.25,0.5
better,tar::O0::tar,ctime_coder,0.0,0.25
better,tar::O0::tar,ctime_decoder,0.2,0.6
better,tar::O0::tar,mtime_coder,0.0,0.2
better,tar::O0::tar,mtime_decoder,0.2,0.6
better,tar::O0::tar,path_coder,0.0,0.25
better,tar::O0::tar,raw_path_decoder,0.0,0.5
better,tar::O0::tar,path_decoder,0.25,0.5
better,tar::O0::tar,sparse_path_decoder,0.25,0.5
better,tar::O0::tar,size_coder,0.0,0.25
better,tar::O0::tar,size_decoder,0.4,0.8
better,tar::O0::tar,uid_coder,0.0,0.25
better,tar::O0::tar,uid_decoder,0.2,0.6
better,tar::O0::tar,uname_coder,0.0,0.25
better,tar::O0::tar,uname_decoder,0.25,0.5
better,tar::O0::tar,sparse_size_coder,0.0,0.25
better,tar::O0::tar,sparse_size_decoder,0.4,0.8
better,tar::O0::tar,sparse_numblocks_coder,0.0,0.25
better,tar::O0::tar,sparse_numblocks_decoder,0.4,0.8
better,tar::O0::tar,sparse_offset_coder,0.0,0.2
better,tar::O0::tar,sparse_offset_decoder,0.6,0.8
better,tar::O0::tar,sparse_numbytes_coder,0.0,0.2
better,tar::O0::tar,dumpdir_coder,0.0,0.25
better,tar::O0::tar,volume_label_coder,0.0,0.25
better,tar::O0::tar,volume_label_decoder,0.25,0.5
better,tar::O0::tar,volume_size_coder,0.0,0.2
better,tar::O0::tar,volume_size_decoder,0.4,0.8
better,tar::O0::tar,volume_offset_coder,0.0,0.2
better,tar::O0::tar,volume_offset_decoder,0.4,0.8
better,tar::O0::tar,volume_filename_decoder,0.25,0.5
better,tar::O0::tar,xattr_selinux_coder,0.0,0.25
better,tar::O0::tar,xattr_selinux_decoder,0.25,0.5
better,tar::O0::tar,xattr_acls_a_coder,0.0,0.25
better,tar::O0::tar,xattr_acls_d_coder,0.0,0.25
better,tar::O0::tar,xattr_coder,0.0,0.16666666666666666
better,tar::O0::tar,sparse_major_coder,0.0,0.25
better,tar::O0::tar,sparse_major_decoder,0.2,0.6
better,tar::O0::tar,sparse_minor_coder,0.0,0.25
better,tar::O0::tar,sparse_minor_decoder,0.2,0.6
better,tar::O0::tar,attach_directory,0.0,0.3333333333333333
better,tar::O0::tar,note_directory,0.375,0.5
better,tar::O0::tar,find_directory,0.0,0.25
better,tar::O0::tar,scan_directory,0.35294117647058826,0.5882352941176471
better,tar::O0::tar,read_timespec,0.5,0.75
better,tar::O0::tar,try_purge_directory,0.5384615384615384,0.6923076923076923
better,tar::O0::tar,mode_from_header,0.6,0.8
better,tar::O0::tar,map_read,0.7222222222222222,0.7777777777777778
better,tar::O0::tar,assign_string,0.0,0.5
better,tar::O0::tar,blocking_write,0.6666666666666666,0.8333333333333334
better,tar::O0::tar,make_name,0.0,0.5
better,tar::O0::tar,addname,0.4,0.6
better,tar::O0::tar,add_starting_file,0.0,0.3333333333333333
better,tar::O0::tar,namelist_match,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,regex_usage_warning,0.0,0.5
better,tar::O0::tar,find_compression_program,0.0,0.3333333333333333
better,tar::O0::tar,set_compression_program_by_suffix,0.0,0.3333333333333333
better,tar::O0::tar,strip_compression_suffix,0.25,0.5
better,tar::O0::tar,stat_to_env,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,sys_exec_command,0.25,0.5
better,tar::O0::tar,parse_opt,0.3333333333333333,0.3888888888888889
better,tar::O0::tar,decode_options,0.3333333333333333,0.38095238095238093
better,tar::O0::tar,queue_deferred_unlink,0.2,0.4
better,tar::O0::tar,xattrs_xattrs_get,0.5,0.5833333333333334
better,tar::O0::tar,xattrs__fd_set,0.5,0.625
better,tar::O0::tar,xattrs_selinux_get,0.6,0.8
better,tar::O0::tar,xattrs_selinux_set,0.6,0.8
better,tar::O0::tar,xattrs_kw_excluded,0.0,0.5
better,tar::O0::tar,xattrs_xattrs_set,0.5,0.6666666666666666
better,tar::O2-noinline::tar,mv_begin_write,0.5,0.75
better,tar::O2-noinline::tar,next_decompress_program,0.0,0.5
better,tar::O2-noinline::tar,copy_string_unquote,0.0,0.16666666666666666
better,tar::O2-noinline::tar,get_stat_data,0.0,0.6666666666666666
better,tar::O2-noinline::tar,dump_file0,0.2777777777777778,0.3333333333333333
better,tar::O2-noinline::tar,cvs_addfn,0.16666666666666666,0.3333333333333333
better,tar::O2-noinline::tar,repair_delayed_set_stat,0.25,0.5
better,tar::O2-noinline::tar,set_mode,0.6666666666666666,0.7777777777777778
better,tar::O2-noinline::tar,extract_fifo,0.25,0.5
better,tar::O2-noinline::tar,extract_node,0.25,0.5
better,tar::O2-noinline::tar,extract_symlink,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,extract_file,0.2857142857142857,0.35714285714285715
better,tar::O2-noinline::tar,prepare_to_extract,0.25,0.5
better,tar::O2-noinline::tar,extract_dir,0.1,0.2
better,tar::O2-noinline::tar,rename_directory,0.25,0.75
better,tar::O2-noinline::tar,assign_time_option,0.5,0.75
better,tar::O2-noinline::tar,xheader_list_append,0.0,0.5
better,tar::O2-noinline::tar,decode_string,0.0,0.5
better,tar::O2-noinline::tar,xattr_selinux_decoder,0.0,0.25
better,tar::O2-noinline::tar,volume_filename_decoder,0.0,0.25
better,tar::O2-noinline::tar,volume_label_decoder,0.0,0.25
better,tar::O2-noinline::tar,uname_decoder,0.0,0.25
better,tar::O2-noinline::tar,linkpath_decoder,0.0,0.25
better,tar::O2-noinline::tar,gname_decoder,0.0,0.25
better,tar::O2-noinline::tar,xheader_print_n,0.2,0.3
better,tar::O2-noinline::tar,xheader_print,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,code_string,0.0,0.5
better,tar::O2-noinline::tar,xattr_coder,0.0,0.16666666666666666
better,tar::O2-noinline::tar,xattr_acls_d_coder,0.0,0.25
better,tar::O2-noinline::tar,xattr_acls_a_coder,0.0,0.25
better,tar::O2-noinline::tar,xheader_xattr__add,0.4,0.6
better,tar::O2-noinline::tar,decg,0.16666666666666666,0.5
better,tar::O2-noinline::tar,mtime_decoder,0.0,0.4
better,tar::O2-noinline::tar,ctime_decoder,0.0,0.4
better,tar::O2-noinline::tar,atime_decoder,0.0,0.4
better,tar::O2-noinline::tar,dumpdir_coder,0.0,0.25
better,tar::O2-noinline::tar,raw_path_decoder,0.0,0.5
better,tar::O2-noinline::tar,sparse_path_decoder,0.0,0.25
better,tar::O2-noinline::tar,path_decoder,0.0,0.25
better,tar::O2-noinline::tar,mtime_coder,0.0,0.2
better,tar::O2-noinline::tar,ctime_coder,0.0,0.25
better,tar::O2-noinline::tar,atime_coder,0.0,0.25
